1,0.0,1,0.0,0.0
2,0.0,2,0.0,0.0
3,0.0,8,0.0,0.0
4,0.0,64,0.0,0.0
5,0.001953125,1024,0.001953125,0.001953125
6,0.010498046875,32768,0.010498046875,0.010498046875
7,0.03326,50000,0.031255453235050849,0.035388410650728043
8,0.07842,50000,0.075378729817082393,0.081573149466815861
9,0.14986,50000,0.14579462545323074,0.15401829501848074
10,0.25982,50000,0.2548002173462392,0.2649035218406452
11,0.40114,50000,0.39550723766844675,0.40679899788828322
12,0.55178,50000,0.54604452601512754,0.55750173256136992
13,0.71276,50000,0.70751957767582729,0.71794395988183146
14,0.83722,50000,0.83292255946448979,0.8414279487851517
15,0.92468,50000,0.92158314676413622,0.92766415127114565
16,0.9732,50000,0.97127582884417407,0.97499859290937052
17,0.99228,50000,0.99120436781122867,0.9932249904745597
18,0.99844,50000,0.99791446166133457,0.9988332618780501
19,0.99964,50000,0.99934534597761504,0.99980205910467801
20,1.0,50000,0.99986730954516556,1.0
21,1.0,50000,0.99986730954516556,1.0
