q1 \ q2,1,2,3,4,5,6
1,1,,,,,,
2,1,1,,,,,
3,1,1,0.8333333333333334,,,,
4,1,1,0.6666666666666666,0.5,,,
5,1,1,0.5,0.44,0.3488372093023256,,
6,1,1,0.3888888888888889,0.3333333333333333,0.3103448275862069,0.23529411764705882,
