1,0.0,1,0.0,0.0
2,0.0,2,0.0,0.0
3,0.0,8,0.0,0.0
4,0.015625,64,0.015625,0.015625
5,0.064453125,1024,0.064453125,0.064453125
6,0.156951904296875,32768,0.156951904296875,0.156951904296875
7,0.29006,50000,0.28486051698521581,0.29531519708296011
8,0.45158,50000,0.44585392430977139,0.45731892543387481
9,0.61758,50000,0.61196632679364737,0.62316246971899381
10,0.76372,50000,0.75879159795499107,0.76857841579151098
11,0.87006,50000,0.86613742143099248,0.87388437170957545
12,0.93976,50000,0.93696026824986978,0.94244302784129441
13,0.97616,50000,0.97433843295671696,0.97785520326933517
14,0.99248,50000,0.99141735685924059,0.99341194835036584
15,0.99826,50000,0.99770927161730039,0.99867849969064815
16,0.99974,50000,0.99947648972591308,0.99987088881828889
17,0.99998,50000,0.99982966282481867,0.99999765202796542
18,1.0,50000,0.99986730954516556,1.0
19,1.0,50000,0.99986730954516556,1.0
