1,0.0,1,0.0,0.0
2,0.0,2,0.0,0.0
3,0.125,8,0.125,0.125
4,0.359375,64,0.359375,0.359375
5,0.62109375,1024,0.62109375,0.62109375
6,0.8233642578125,32768,0.8233642578125,0.8233642578125
7,0.937042518299268,50000,0.93418608413150184,0.93978296972596398
8,0.98338,50000,0.98184182584600765,0.98478989432987663
9,0.9968398103886233,50000,0.99612400136915502,0.99742376760725104
10,0.9995,50000,0.99916781710312097,0.99969962513249955
11,0.999979999199968,50000,0.99982966139307916,0.99999765185985312
12,1.0,50000,0.99986730954516556,1.0
13,1.0,50000,0.99986730954516556,1.0
