1,0.0,1,0.0,0.0
2,0.0,2,0.0,0.0
3,0.0,8,0.0,0.0
4,0.015625,64,0.015625,0.015625
5,0.0654296875,1024,0.0654296875,0.0654296875
6,0.16217041015625,32768,0.16217041015625,0.16217041015625
7,0.30584776608935643,50000,0.30056584524321056,0.3111812112319518
8,0.4866,50000,0.48084427937888452,0.49235927672530511
9,0.6734804088245294,50000,0.6680555599082254,0.67885921935212989
10,0.82708,50000,0.82268009912468265,0.83139310008738299
11,0.9290971638865555,50000,0.92608314912033429,0.93199730445708817
12,0.97934,50000,0.97763664214053059,0.98091615017422884
13,0.99619992399848,50000,0.99542228758295048,0.99684587842680117
14,0.999660013599456,50000,0.99937124254865217,0.99981618442132569
15,0.999960001599936,50000,0.99979513159012234,0.99999219176972742
16,1.0,50000,0.99986730954516556,1.0
17,1.0,50000,0.99986730954516556,1.0
